,Dia,Mes,Year,RangoHora,Aforo,HoraDes,HoraHas,FechaDes,FechaHas,Festivo
552,27,4,2016,0-6,,0,6,2016-04-27 00:00:00,2016-04-27 05:59:00,False
553,27,4,2016,6-9,,6,9,2016-04-27 06:00:00,2016-04-27 08:59:00,False
554,27,4,2016,9-14 ,,9,14 ,2016-04-27 09:00:00,2016-04-27 13:59:00,False
555,27,4,2016,14-18 ,,14,18 ,2016-04-27 14:00:00,2016-04-27 17:59:00,False
556,27,4,2016,18-20 ,,18,20 ,2016-04-27 18:00:00,2016-04-27 19:59:00,False
557,27,4,2016,20-24 ,,20,24 ,2016-04-27 20:00:00,2016-04-27 23:59:00,False
558,28,4,2016,0-6,,0,6,2016-04-28 00:00:00,2016-04-28 05:59:00,False
559,28,4,2016,6-9,,6,9,2016-04-28 06:00:00,2016-04-28 08:59:00,False
560,28,4,2016,9-14 ,,9,14 ,2016-04-28 09:00:00,2016-04-28 13:59:00,False
561,28,4,2016,14-18 ,,14,18 ,2016-04-28 14:00:00,2016-04-28 17:59:00,False
562,28,4,2016,18-20 ,,18,20 ,2016-04-28 18:00:00,2016-04-28 19:59:00,False
563,28,4,2016,20-24 ,,20,24 ,2016-04-28 20:00:00,2016-04-28 23:59:00,False
564,29,4,2016,0-6,,0,6,2016-04-29 00:00:00,2016-04-29 05:59:00,False
565,29,4,2016,6-9,,6,9,2016-04-29 06:00:00,2016-04-29 08:59:00,False
566,29,4,2016,9-14 ,,9,14 ,2016-04-29 09:00:00,2016-04-29 13:59:00,False
567,29,4,2016,14-18 ,,14,18 ,2016-04-29 14:00:00,2016-04-29 17:59:00,False
568,29,4,2016,18-20 ,,18,20 ,2016-04-29 18:00:00,2016-04-29 19:59:00,False
569,29,4,2016,20-24 ,,20,24 ,2016-04-29 20:00:00,2016-04-29 23:59:00,False
570,30,4,2016,0-6,,0,6,2016-04-30 00:00:00,2016-04-30 05:59:00,False
571,30,4,2016,6-9,,6,9,2016-04-30 06:00:00,2016-04-30 08:59:00,False
572,30,4,2016,9-14 ,,9,14 ,2016-04-30 09:00:00,2016-04-30 13:59:00,False
573,30,4,2016,14-18 ,,14,18 ,2016-04-30 14:00:00,2016-04-30 17:59:00,False
574,30,4,2016,18-20 ,,18,20 ,2016-04-30 18:00:00,2016-04-30 19:59:00,False
575,30,4,2016,20-24 ,,20,24 ,2016-04-30 20:00:00,2016-04-30 23:59:00,False
576,1,5,2016,0-6,,0,6,2016-05-01 00:00:00,2016-05-01 05:59:00,True
577,1,5,2016,6-9,,6,9,2016-05-01 06:00:00,2016-05-01 08:59:00,True
578,1,5,2016,9-14 ,,9,14 ,2016-05-01 09:00:00,2016-05-01 13:59:00,True
579,1,5,2016,14-18 ,,14,18 ,2016-05-01 14:00:00,2016-05-01 17:59:00,True
580,1,5,2016,18-20 ,,18,20 ,2016-05-01 18:00:00,2016-05-01 19:59:00,True
581,1,5,2016,20-24 ,,20,24 ,2016-05-01 20:00:00,2016-05-01 23:59:00,True
582,2,5,2016,0-6,,0,6,2016-05-02 00:00:00,2016-05-02 05:59:00,False
583,2,5,2016,6-9,,6,9,2016-05-02 06:00:00,2016-05-02 08:59:00,False
584,2,5,2016,9-14 ,,9,14 ,2016-05-02 09:00:00,2016-05-02 13:59:00,False
585,2,5,2016,14-18 ,,14,18 ,2016-05-02 14:00:00,2016-05-02 17:59:00,False
586,2,5,2016,18-20 ,,18,20 ,2016-05-02 18:00:00,2016-05-02 19:59:00,False
587,2,5,2016,20-24 ,,20,24 ,2016-05-02 20:00:00,2016-05-02 23:59:00,False
588,3,5,2016,0-6,,0,6,2016-05-03 00:00:00,2016-05-03 05:59:00,False
589,3,5,2016,6-9,,6,9,2016-05-03 06:00:00,2016-05-03 08:59:00,False
590,3,5,2016,9-14 ,,9,14 ,2016-05-03 09:00:00,2016-05-03 13:59:00,False
591,3,5,2016,14-18 ,,14,18 ,2016-05-03 14:00:00,2016-05-03 17:59:00,False
592,3,5,2016,18-20 ,,18,20 ,2016-05-03 18:00:00,2016-05-03 19:59:00,False
593,3,5,2016,20-24 ,,20,24 ,2016-05-03 20:00:00,2016-05-03 23:59:00,False
594,4,5,2016,0-6,,0,6,2016-05-04 00:00:00,2016-05-04 05:59:00,False
595,4,5,2016,6-9,,6,9,2016-05-04 06:00:00,2016-05-04 08:59:00,False
596,4,5,2016,9-14 ,,9,14 ,2016-05-04 09:00:00,2016-05-04 13:59:00,False
597,4,5,2016,14-18 ,,14,18 ,2016-05-04 14:00:00,2016-05-04 17:59:00,False
598,4,5,2016,18-20 ,,18,20 ,2016-05-04 18:00:00,2016-05-04 19:59:00,False
599,4,5,2016,20-24 ,,20,24 ,2016-05-04 20:00:00,2016-05-04 23:59:00,False
600,5,5,2016,0-6,,0,6,2016-05-05 00:00:00,2016-05-05 05:59:00,False
601,5,5,2016,6-9,,6,9,2016-05-05 06:00:00,2016-05-05 08:59:00,False
602,5,5,2016,9-14 ,,9,14 ,2016-05-05 09:00:00,2016-05-05 13:59:00,False
603,5,5,2016,14-18 ,,14,18 ,2016-05-05 14:00:00,2016-05-05 17:59:00,False
604,5,5,2016,18-20 ,,18,20 ,2016-05-05 18:00:00,2016-05-05 19:59:00,False
605,5,5,2016,20-24 ,,20,24 ,2016-05-05 20:00:00,2016-05-05 23:59:00,False
606,6,5,2016,0-6,,0,6,2016-05-06 00:00:00,2016-05-06 05:59:00,False
607,6,5,2016,6-9,,6,9,2016-05-06 06:00:00,2016-05-06 08:59:00,False
608,6,5,2016,9-14 ,,9,14 ,2016-05-06 09:00:00,2016-05-06 13:59:00,False
609,6,5,2016,14-18 ,,14,18 ,2016-05-06 14:00:00,2016-05-06 17:59:00,False
610,6,5,2016,18-20 ,,18,20 ,2016-05-06 18:00:00,2016-05-06 19:59:00,False
611,6,5,2016,20-24 ,,20,24 ,2016-05-06 20:00:00,2016-05-06 23:59:00,False
612,7,5,2016,0-6,,0,6,2016-05-07 00:00:00,2016-05-07 05:59:00,False
613,7,5,2016,6-9,,6,9,2016-05-07 06:00:00,2016-05-07 08:59:00,False
614,7,5,2016,9-14 ,,9,14 ,2016-05-07 09:00:00,2016-05-07 13:59:00,False
615,7,5,2016,14-18 ,,14,18 ,2016-05-07 14:00:00,2016-05-07 17:59:00,False
616,7,5,2016,18-20 ,,18,20 ,2016-05-07 18:00:00,2016-05-07 19:59:00,False
617,7,5,2016,20-24 ,,20,24 ,2016-05-07 20:00:00,2016-05-07 23:59:00,False
618,8,5,2016,0-6,,0,6,2016-05-08 00:00:00,2016-05-08 05:59:00,False
619,8,5,2016,6-9,,6,9,2016-05-08 06:00:00,2016-05-08 08:59:00,False
620,8,5,2016,9-14 ,,9,14 ,2016-05-08 09:00:00,2016-05-08 13:59:00,False
621,8,5,2016,14-18 ,,14,18 ,2016-05-08 14:00:00,2016-05-08 17:59:00,False
622,8,5,2016,18-20 ,,18,20 ,2016-05-08 18:00:00,2016-05-08 19:59:00,False
623,8,5,2016,20-24 ,,20,24 ,2016-05-08 20:00:00,2016-05-08 23:59:00,False
624,9,5,2016,0-6,,0,6,2016-05-09 00:00:00,2016-05-09 05:59:00,True
625,9,5,2016,6-9,,6,9,2016-05-09 06:00:00,2016-05-09 08:59:00,True
626,9,5,2016,9-14 ,,9,14 ,2016-05-09 09:00:00,2016-05-09 13:59:00,True
627,9,5,2016,14-18 ,,14,18 ,2016-05-09 14:00:00,2016-05-09 17:59:00,True
628,9,5,2016,18-20 ,,18,20 ,2016-05-09 18:00:00,2016-05-09 19:59:00,True
629,9,5,2016,20-24 ,,20,24 ,2016-05-09 20:00:00,2016-05-09 23:59:00,True
630,10,5,2016,0-6,,0,6,2016-05-10 00:00:00,2016-05-10 05:59:00,False
631,10,5,2016,6-9,,6,9,2016-05-10 06:00:00,2016-05-10 08:59:00,False
632,10,5,2016,9-14 ,,9,14 ,2016-05-10 09:00:00,2016-05-10 13:59:00,False
633,10,5,2016,14-18 ,,14,18 ,2016-05-10 14:00:00,2016-05-10 17:59:00,False
634,10,5,2016,18-20 ,,18,20 ,2016-05-10 18:00:00,2016-05-10 19:59:00,False
635,10,5,2016,20-24 ,,20,24 ,2016-05-10 20:00:00,2016-05-10 23:59:00,False
636,11,5,2016,0-6,3.0,0,6,2016-05-11 00:00:00,2016-05-11 05:59:00,False
637,11,5,2016,6-9,372.0,6,9,2016-05-11 06:00:00,2016-05-11 08:59:00,False
638,11,5,2016,9-14 ,1528.0,9,14 ,2016-05-11 09:00:00,2016-05-11 13:59:00,False
639,11,5,2016,14-18 ,1042.0,14,18 ,2016-05-11 14:00:00,2016-05-11 17:59:00,False
640,11,5,2016,18-20 ,146.0,18,20 ,2016-05-11 18:00:00,2016-05-11 19:59:00,False
641,11,5,2016,20-24 ,14.0,20,24 ,2016-05-11 20:00:00,2016-05-11 23:59:00,False
642,12,5,2016,0-6,3.0,0,6,2016-05-12 00:00:00,2016-05-12 05:59:00,False
643,12,5,2016,6-9,363.0,6,9,2016-05-12 06:00:00,2016-05-12 08:59:00,False
644,12,5,2016,9-14 ,1348.0,9,14 ,2016-05-12 09:00:00,2016-05-12 13:59:00,False
645,12,5,2016,14-18 ,1086.0,14,18 ,2016-05-12 14:00:00,2016-05-12 17:59:00,False
646,12,5,2016,18-20 ,146.0,18,20 ,2016-05-12 18:00:00,2016-05-12 19:59:00,False
647,12,5,2016,20-24 ,8.0,20,24 ,2016-05-12 20:00:00,2016-05-12 23:59:00,False
648,13,5,2016,0-6,3.0,0,6,2016-05-13 00:00:00,2016-05-13 05:59:00,False
649,13,5,2016,6-9,321.0,6,9,2016-05-13 06:00:00,2016-05-13 08:59:00,False
650,13,5,2016,9-14 ,1629.0,9,14 ,2016-05-13 09:00:00,2016-05-13 13:59:00,False
651,13,5,2016,14-18 ,741.0,14,18 ,2016-05-13 14:00:00,2016-05-13 17:59:00,False
652,13,5,2016,18-20 ,112.0,18,20 ,2016-05-13 18:00:00,2016-05-13 19:59:00,False
653,13,5,2016,20-24 ,14.0,20,24 ,2016-05-13 20:00:00,2016-05-13 23:59:00,False
654,14,5,2016,0-6,0.0,0,6,2016-05-14 00:00:00,2016-05-14 05:59:00,False
655,14,5,2016,6-9,142.0,6,9,2016-05-14 06:00:00,2016-05-14 08:59:00,False
656,14,5,2016,9-14 ,639.0,9,14 ,2016-05-14 09:00:00,2016-05-14 13:59:00,False
657,14,5,2016,14-18 ,261.0,14,18 ,2016-05-14 14:00:00,2016-05-14 17:59:00,False
658,14,5,2016,18-20 ,29.0,18,20 ,2016-05-14 18:00:00,2016-05-14 19:59:00,False
659,14,5,2016,20-24 ,0.0,20,24 ,2016-05-14 20:00:00,2016-05-14 23:59:00,False
660,16,5,2016,0-6,5.0,0,6,2016-05-16 00:00:00,2016-05-16 05:59:00,False
661,16,5,2016,6-9,433.0,6,9,2016-05-16 06:00:00,2016-05-16 08:59:00,False
662,16,5,2016,9-14 ,1773.0,9,14 ,2016-05-16 09:00:00,2016-05-16 13:59:00,False
663,16,5,2016,14-18 ,1269.0,14,18 ,2016-05-16 14:00:00,2016-05-16 17:59:00,False
664,16,5,2016,18-20 ,194.0,18,20 ,2016-05-16 18:00:00,2016-05-16 19:59:00,False
665,16,5,2016,20-24 ,12.0,20,24 ,2016-05-16 20:00:00,2016-05-16 23:59:00,False
666,17,5,2016,0-6,4.0,0,6,2016-05-17 00:00:00,2016-05-17 05:59:00,False
667,17,5,2016,6-9,422.0,6,9,2016-05-17 06:00:00,2016-05-17 08:59:00,False
668,17,5,2016,9-14 ,1691.0,9,14 ,2016-05-17 09:00:00,2016-05-17 13:59:00,False
669,17,5,2016,14-18 ,1252.0,14,18 ,2016-05-17 14:00:00,2016-05-17 17:59:00,False
670,17,5,2016,18-20 ,216.0,18,20 ,2016-05-17 18:00:00,2016-05-17 19:59:00,False
671,17,5,2016,20-24 ,14.0,20,24 ,2016-05-17 20:00:00,2016-05-17 23:59:00,False
672,18,5,2016,0-6,4.0,0,6,2016-05-18 00:00:00,2016-05-18 05:59:00,False
673,18,5,2016,6-9,440.0,6,9,2016-05-18 06:00:00,2016-05-18 08:59:00,False
674,18,5,2016,9-14 ,1768.0,9,14 ,2016-05-18 09:00:00,2016-05-18 13:59:00,False
675,18,5,2016,14-18 ,1159.0,14,18 ,2016-05-18 14:00:00,2016-05-18 17:59:00,False
676,18,5,2016,18-20 ,299.0,18,20 ,2016-05-18 18:00:00,2016-05-18 19:59:00,False
677,18,5,2016,20-24 ,17.0,20,24 ,2016-05-18 20:00:00,2016-05-18 23:59:00,False
678,19,5,2016,0-6,2.0,0,6,2016-05-19 00:00:00,2016-05-19 05:59:00,False
679,19,5,2016,6-9,349.0,6,9,2016-05-19 06:00:00,2016-05-19 08:59:00,False
680,19,5,2016,9-14 ,1783.0,9,14 ,2016-05-19 09:00:00,2016-05-19 13:59:00,False
681,19,5,2016,14-18 ,1242.0,14,18 ,2016-05-19 14:00:00,2016-05-19 17:59:00,False
682,19,5,2016,18-20 ,216.0,18,20 ,2016-05-19 18:00:00,2016-05-19 19:59:00,False
683,19,5,2016,20-24 ,7.0,20,24 ,2016-05-19 20:00:00,2016-05-19 23:59:00,False
684,20,5,2016,0-6,2.0,0,6,2016-05-20 00:00:00,2016-05-20 05:59:00,False
685,20,5,2016,6-9,402.0,6,9,2016-05-20 06:00:00,2016-05-20 08:59:00,False
686,20,5,2016,9-14 ,1581.0,9,14 ,2016-05-20 09:00:00,2016-05-20 13:59:00,False
687,20,5,2016,14-18 ,814.0,14,18 ,2016-05-20 14:00:00,2016-05-20 17:59:00,False
688,20,5,2016,18-20 ,135.0,18,20 ,2016-05-20 18:00:00,2016-05-20 19:59:00,False
689,20,5,2016,20-24 ,16.0,20,24 ,2016-05-20 20:00:00,2016-05-20 23:59:00,False
690,21,5,2016,0-6,0.0,0,6,2016-05-21 00:00:00,2016-05-21 05:59:00,False
691,21,5,2016,6-9,142.0,6,9,2016-05-21 06:00:00,2016-05-21 08:59:00,False
692,21,5,2016,9-14 ,587.0,9,14 ,2016-05-21 09:00:00,2016-05-21 13:59:00,False
693,21,5,2016,14-18 ,283.0,14,18 ,2016-05-21 14:00:00,2016-05-21 17:59:00,False
694,21,5,2016,18-20 ,35.0,18,20 ,2016-05-21 18:00:00,2016-05-21 19:59:00,False
695,21,5,2016,20-24 ,0.0,20,24 ,2016-05-21 20:00:00,2016-05-21 23:59:00,False
696,23,5,2016,0-6,3.0,0,6,2016-05-23 00:00:00,2016-05-23 05:59:00,False
697,23,5,2016,6-9,529.0,6,9,2016-05-23 06:00:00,2016-05-23 08:59:00,False
698,23,5,2016,9-14 ,1998.0,9,14 ,2016-05-23 09:00:00,2016-05-23 13:59:00,False
699,23,5,2016,14-18 ,1218.0,14,18 ,2016-05-23 14:00:00,2016-05-23 17:59:00,False
700,23,5,2016,18-20 ,250.0,18,20 ,2016-05-23 18:00:00,2016-05-23 19:59:00,False
701,23,5,2016,20-24 ,19.0,20,24 ,2016-05-23 20:00:00,2016-05-23 23:59:00,False
702,24,5,2016,0-6,3.0,0,6,2016-05-24 00:00:00,2016-05-24 05:59:00,False
703,24,5,2016,6-9,500.0,6,9,2016-05-24 06:00:00,2016-05-24 08:59:00,False
704,24,5,2016,9-14 ,1845.0,9,14 ,2016-05-24 09:00:00,2016-05-24 13:59:00,False
705,24,5,2016,14-18 ,741.0,14,18 ,2016-05-24 14:00:00,2016-05-24 17:59:00,False
706,24,5,2016,18-20 ,163.0,18,20 ,2016-05-24 18:00:00,2016-05-24 19:59:00,False
707,24,5,2016,20-24 ,9.0,20,24 ,2016-05-24 20:00:00,2016-05-24 23:59:00,False
708,25,5,2016,0-6,5.0,0,6,2016-05-25 00:00:00,2016-05-25 05:59:00,False
709,25,5,2016,6-9,492.0,6,9,2016-05-25 06:00:00,2016-05-25 08:59:00,False
710,25,5,2016,9-14 ,1700.0,9,14 ,2016-05-25 09:00:00,2016-05-25 13:59:00,False
711,25,5,2016,14-18 ,984.0,14,18 ,2016-05-25 14:00:00,2016-05-25 17:59:00,False
712,25,5,2016,18-20 ,191.0,18,20 ,2016-05-25 18:00:00,2016-05-25 19:59:00,False
713,25,5,2016,20-24 ,16.0,20,24 ,2016-05-25 20:00:00,2016-05-25 23:59:00,False
714,26,5,2016,0-6,5.0,0,6,2016-05-26 00:00:00,2016-05-26 05:59:00,False
715,26,5,2016,6-9,481.0,6,9,2016-05-26 06:00:00,2016-05-26 08:59:00,False
716,26,5,2016,9-14 ,2063.0,9,14 ,2016-05-26 09:00:00,2016-05-26 13:59:00,False
717,26,5,2016,14-18 ,1009.0,14,18 ,2016-05-26 14:00:00,2016-05-26 17:59:00,False
718,26,5,2016,18-20 ,172.0,18,20 ,2016-05-26 18:00:00,2016-05-26 19:59:00,False
719,26,5,2016,20-24 ,15.0,20,24 ,2016-05-26 20:00:00,2016-05-26 23:59:00,False
720,27,5,2016,0-6,0.0,0,6,2016-05-27 00:00:00,2016-05-27 05:59:00,False
721,27,5,2016,6-9,407.0,6,9,2016-05-27 06:00:00,2016-05-27 08:59:00,False
722,27,5,2016,9-14 ,1262.0,9,14 ,2016-05-27 09:00:00,2016-05-27 13:59:00,False
723,27,5,2016,14-18 ,606.0,14,18 ,2016-05-27 14:00:00,2016-05-27 17:59:00,False
724,27,5,2016,18-20 ,167.0,18,20 ,2016-05-27 18:00:00,2016-05-27 19:59:00,False
725,27,5,2016,20-24 ,17.0,20,24 ,2016-05-27 20:00:00,2016-05-27 23:59:00,False
726,19,5,2016,0-6,0.0,0,6,2016-05-19 00:00:00,2016-05-19 05:59:00,False
727,19,5,2016,6-9,153.0,6,9,2016-05-19 06:00:00,2016-05-19 08:59:00,False
728,19,5,2016,9-14 ,507.0,9,14 ,2016-05-19 09:00:00,2016-05-19 13:59:00,False
729,19,5,2016,14-18 ,161.0,14,18 ,2016-05-19 14:00:00,2016-05-19 17:59:00,False
730,19,5,2016,18-20 ,11.0,18,20 ,2016-05-19 18:00:00,2016-05-19 19:59:00,False
731,19,5,2016,20-24 ,0.0,20,24 ,2016-05-19 20:00:00,2016-05-19 23:59:00,False
732,31,5,2016,0-6,2.0,0,6,2016-05-31 00:00:00,2016-05-31 05:59:00,False
733,31,5,2016,6-9,402.0,6,9,2016-05-31 06:00:00,2016-05-31 08:59:00,False
734,31,5,2016,9-14 ,1621.0,9,14 ,2016-05-31 09:00:00,2016-05-31 13:59:00,False
735,31,5,2016,14-18 ,844.0,14,18 ,2016-05-31 14:00:00,2016-05-31 17:59:00,False
736,31,5,2016,18-20 ,182.0,18,20 ,2016-05-31 18:00:00,2016-05-31 19:59:00,False
737,31,5,2016,20-24 ,2.0,20,24 ,2016-05-31 20:00:00,2016-05-31 23:59:00,False
738,6,6,2016,0-6,0.0,0,6,2016-06-06 00:00:00,2016-06-06 05:59:00,True
739,6,6,2016,6-9,1146.0,6,9,2016-06-06 06:00:00,2016-06-06 08:59:00,True
740,6,6,2016,9-14 ,869.0,9,14 ,2016-06-06 09:00:00,2016-06-06 13:59:00,True
741,6,6,2016,14-18 ,122.0,14,18 ,2016-06-06 14:00:00,2016-06-06 17:59:00,True
742,6,6,2016,18-20 ,24.0,18,20 ,2016-06-06 18:00:00,2016-06-06 19:59:00,True
743,6,6,2016,20-24 ,0.0,20,24 ,2016-06-06 20:00:00,2016-06-06 23:59:00,True
744,7,6,2016,0-6,3.0,0,6,2016-06-07 00:00:00,2016-06-07 05:59:00,False
745,7,6,2016,6-9,226.0,6,9,2016-06-07 06:00:00,2016-06-07 08:59:00,False
746,7,6,2016,9-14 ,445.0,9,14 ,2016-06-07 09:00:00,2016-06-07 13:59:00,False
747,7,6,2016,14-18 ,241.0,14,18 ,2016-06-07 14:00:00,2016-06-07 17:59:00,False
748,7,6,2016,18-20 ,34.0,18,20 ,2016-06-07 18:00:00,2016-06-07 19:59:00,False
749,7,6,2016,20-24 ,23.0,20,24 ,2016-06-07 20:00:00,2016-06-07 23:59:00,False
750,8,6,2016,0-6,,0,6,2016-06-08 00:00:00,2016-06-08 05:59:00,False
751,8,6,2016,6-9,,6,9,2016-06-08 06:00:00,2016-06-08 08:59:00,False
752,8,6,2016,9-14 ,,9,14 ,2016-06-08 09:00:00,2016-06-08 13:59:00,False
753,8,6,2016,14-18 ,,14,18 ,2016-06-08 14:00:00,2016-06-08 17:59:00,False
754,8,6,2016,18-20 ,,18,20 ,2016-06-08 18:00:00,2016-06-08 19:59:00,False
755,8,6,2016,20-24 ,,20,24 ,2016-06-08 20:00:00,2016-06-08 23:59:00,False
756,9,6,2016,0-6,,0,6,2016-06-09 00:00:00,2016-06-09 05:59:00,False
757,9,6,2016,6-9,,6,9,2016-06-09 06:00:00,2016-06-09 08:59:00,False
758,9,6,2016,9-14 ,,9,14 ,2016-06-09 09:00:00,2016-06-09 13:59:00,False
759,9,6,2016,14-18 ,,14,18 ,2016-06-09 14:00:00,2016-06-09 17:59:00,False
760,9,6,2016,18-20 ,,18,20 ,2016-06-09 18:00:00,2016-06-09 19:59:00,False
761,9,6,2016,20-24 ,,20,24 ,2016-06-09 20:00:00,2016-06-09 23:59:00,False
762,10,6,2016,0-6,,0,6,2016-06-10 00:00:00,2016-06-10 05:59:00,False
763,10,6,2016,6-9,,6,9,2016-06-10 06:00:00,2016-06-10 08:59:00,False
764,10,6,2016,9-14 ,,9,14 ,2016-06-10 09:00:00,2016-06-10 13:59:00,False
765,10,6,2016,14-18 ,,14,18 ,2016-06-10 14:00:00,2016-06-10 17:59:00,False
766,10,6,2016,18-20 ,,18,20 ,2016-06-10 18:00:00,2016-06-10 19:59:00,False
767,10,6,2016,20-24 ,,20,24 ,2016-06-10 20:00:00,2016-06-10 23:59:00,False
768,11,6,2016,0-6,3.0,0,6,2016-06-11 00:00:00,2016-06-11 05:59:00,False
769,11,6,2016,6-9,372.0,6,9,2016-06-11 06:00:00,2016-06-11 08:59:00,False
770,11,6,2016,9-14 ,1528.0,9,14 ,2016-06-11 09:00:00,2016-06-11 13:59:00,False
771,11,6,2016,14-18 ,1042.0,14,18 ,2016-06-11 14:00:00,2016-06-11 17:59:00,False
772,11,6,2016,18-20 ,146.0,18,20 ,2016-06-11 18:00:00,2016-06-11 19:59:00,False
773,11,6,2016,20-24 ,14.0,20,24 ,2016-06-11 20:00:00,2016-06-11 23:59:00,False
774,12,6,2016,0-6,3.0,0,6,2016-06-12 00:00:00,2016-06-12 05:59:00,False
775,12,6,2016,6-9,363.0,6,9,2016-06-12 06:00:00,2016-06-12 08:59:00,False
776,12,6,2016,9-14 ,1348.0,9,14 ,2016-06-12 09:00:00,2016-06-12 13:59:00,False
777,12,6,2016,14-18 ,1086.0,14,18 ,2016-06-12 14:00:00,2016-06-12 17:59:00,False
778,12,6,2016,18-20 ,146.0,18,20 ,2016-06-12 18:00:00,2016-06-12 19:59:00,False
779,12,6,2016,20-24 ,8.0,20,24 ,2016-06-12 20:00:00,2016-06-12 23:59:00,False
780,13,6,2016,0-6,3.0,0,6,2016-06-13 00:00:00,2016-06-13 05:59:00,False
781,13,6,2016,6-9,321.0,6,9,2016-06-13 06:00:00,2016-06-13 08:59:00,False
782,13,6,2016,9-14 ,1629.0,9,14 ,2016-06-13 09:00:00,2016-06-13 13:59:00,False
783,13,6,2016,14-18 ,741.0,14,18 ,2016-06-13 14:00:00,2016-06-13 17:59:00,False
784,13,6,2016,18-20 ,112.0,18,20 ,2016-06-13 18:00:00,2016-06-13 19:59:00,False
785,13,6,2016,20-24 ,14.0,20,24 ,2016-06-13 20:00:00,2016-06-13 23:59:00,False
786,14,6,2016,0-6,0.0,0,6,2016-06-14 00:00:00,2016-06-14 05:59:00,False
787,14,6,2016,6-9,142.0,6,9,2016-06-14 06:00:00,2016-06-14 08:59:00,False
788,14,6,2016,9-14 ,639.0,9,14 ,2016-06-14 09:00:00,2016-06-14 13:59:00,False
789,14,6,2016,14-18 ,261.0,14,18 ,2016-06-14 14:00:00,2016-06-14 17:59:00,False
790,14,6,2016,18-20 ,29.0,18,20 ,2016-06-14 18:00:00,2016-06-14 19:59:00,False
791,14,6,2016,20-24 ,0.0,20,24 ,2016-06-14 20:00:00,2016-06-14 23:59:00,False
792,16,6,2016,0-6,5.0,0,6,2016-06-16 00:00:00,2016-06-16 05:59:00,False
793,16,6,2016,6-9,433.0,6,9,2016-06-16 06:00:00,2016-06-16 08:59:00,False
794,16,6,2016,9-14 ,1773.0,9,14 ,2016-06-16 09:00:00,2016-06-16 13:59:00,False
795,16,6,2016,14-18 ,1269.0,14,18 ,2016-06-16 14:00:00,2016-06-16 17:59:00,False
796,16,6,2016,18-20 ,194.0,18,20 ,2016-06-16 18:00:00,2016-06-16 19:59:00,False
797,16,6,2016,20-24 ,12.0,20,24 ,2016-06-16 20:00:00,2016-06-16 23:59:00,False
798,17,6,2016,0-6,4.0,0,6,2016-06-17 00:00:00,2016-06-17 05:59:00,False
799,17,6,2016,6-9,422.0,6,9,2016-06-17 06:00:00,2016-06-17 08:59:00,False
800,17,6,2016,9-14 ,1691.0,9,14 ,2016-06-17 09:00:00,2016-06-17 13:59:00,False
801,17,6,2016,14-18 ,1252.0,14,18 ,2016-06-17 14:00:00,2016-06-17 17:59:00,False
802,17,6,2016,18-20 ,216.0,18,20 ,2016-06-17 18:00:00,2016-06-17 19:59:00,False
803,17,6,2016,20-24 ,14.0,20,24 ,2016-06-17 20:00:00,2016-06-17 23:59:00,False
804,18,6,2016,0-6,4.0,0,6,2016-06-18 00:00:00,2016-06-18 05:59:00,False
805,18,6,2016,6-9,440.0,6,9,2016-06-18 06:00:00,2016-06-18 08:59:00,False
806,18,6,2016,9-14 ,1768.0,9,14 ,2016-06-18 09:00:00,2016-06-18 13:59:00,False
807,18,6,2016,14-18 ,1159.0,14,18 ,2016-06-18 14:00:00,2016-06-18 17:59:00,False
808,18,6,2016,18-20 ,299.0,18,20 ,2016-06-18 18:00:00,2016-06-18 19:59:00,False
809,18,6,2016,20-24 ,17.0,20,24 ,2016-06-18 20:00:00,2016-06-18 23:59:00,False
810,19,6,2016,0-6,2.0,0,6,2016-06-19 00:00:00,2016-06-19 05:59:00,False
811,19,6,2016,6-9,349.0,6,9,2016-06-19 06:00:00,2016-06-19 08:59:00,False
812,19,6,2016,9-14 ,1783.0,9,14 ,2016-06-19 09:00:00,2016-06-19 13:59:00,False
813,19,6,2016,14-18 ,1242.0,14,18 ,2016-06-19 14:00:00,2016-06-19 17:59:00,False
814,19,6,2016,18-20 ,216.0,18,20 ,2016-06-19 18:00:00,2016-06-19 19:59:00,False
815,19,6,2016,20-24 ,7.0,20,24 ,2016-06-19 20:00:00,2016-06-19 23:59:00,False
816,20,6,2016,0-6,2.0,0,6,2016-06-20 00:00:00,2016-06-20 05:59:00,False
817,20,6,2016,6-9,402.0,6,9,2016-06-20 06:00:00,2016-06-20 08:59:00,False
818,20,6,2016,9-14 ,1581.0,9,14 ,2016-06-20 09:00:00,2016-06-20 13:59:00,False
819,20,6,2016,14-18 ,814.0,14,18 ,2016-06-20 14:00:00,2016-06-20 17:59:00,False
820,20,6,2016,18-20 ,135.0,18,20 ,2016-06-20 18:00:00,2016-06-20 19:59:00,False
821,20,6,2016,20-24 ,16.0,20,24 ,2016-06-20 20:00:00,2016-06-20 23:59:00,False
822,21,6,2016,0-6,0.0,0,6,2016-06-21 00:00:00,2016-06-21 05:59:00,False
823,21,6,2016,6-9,142.0,6,9,2016-06-21 06:00:00,2016-06-21 08:59:00,False
824,21,6,2016,9-14 ,587.0,9,14 ,2016-06-21 09:00:00,2016-06-21 13:59:00,False
825,21,6,2016,14-18 ,283.0,14,18 ,2016-06-21 14:00:00,2016-06-21 17:59:00,False
826,21,6,2016,18-20 ,35.0,18,20 ,2016-06-21 18:00:00,2016-06-21 19:59:00,False
